ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11380,은평구,10900,신사동,1,대지,0013,0001,카리스타운(13-1),20231228,30500,45.9,27.74,4.0,,,2016,연립다세대,중개거래,서울 은평구
2023,11440,마포구,11000,노고산동,1,대지,0057,0018,신촌르·메이에르타운(I),20231228,12000,22.79,32.11,8.0,,,1999,오피스텔,중개거래,서울 마포구
2024,11620,관악구,10100,봉천동,1,대지,1687,0007,덕산에코빌,20231228,47500,64.26,76.4,5.0,,,2016,오피스텔,중개거래,서울 관악구
2023,11320,도봉구,10600,방학동,1,대지,0608,0010,더존하우스,20231228,11000,28.9,17.64,4.0,,,2011,연립다세대,직거래,
2024,11650,서초구,10800,서초동,1,대지,1333,0000,신동아아파트(1차),20231228,265000,132.1,0.0,13.0,,,1978,아파트,중개거래,서울 서초구
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),20231228,144500,84.96,0.0,19.0,,,2015,아파트,중개거래,"서울 강서구, 서울 성동구"
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),20231228,186000,148.8,0.0,4.0,,,2015,아파트,중개거래,서울 성동구
2024,11260,중랑구,10300,중화동,1,대지,0208,0016,더샤이닝,20231228,12565,12.06,4.5,11.0,,20240105,2019,연립다세대,직거래,
2024,11170,용산구,10100,후암동,1,대지,0105,0143,동성파크빌,20231228,110000,77.14,46.88,3.0,,,2003,연립다세대,중개거래,서울 용산구
2024,11290,성북구,13900,석관동,1,대지,0120,0017,루체빌,20231228,25500,29.97,20.58,3.0,,,2019,연립다세대,중개거래,서울 성북구
2024,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,20231228,37400,39.97,57.41,13.0,,,2017,오피스텔,중개거래,서울 강서구
2024,11170,용산구,10900,청파동1가,1,대지,0087,0001,휴먼하우징,20231228,50000,29.72,23.15,3.0,,,2018,연립다세대,중개거래,서울 용산구
2023,11620,관악구,10100,봉천동,1,대지,0634,0029,에덴빌라,20231228,19900,49.0,29.47,-1.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,20231228,72500,54.43,0.0,7.0,,,2007,아파트,중개거래,서울 동대문구
2024,11350,노원구,10500,상계동,1,대지,0624,0000,상계주공16(고층),20231228,37000,45.77,0.0,11.0,,,1988,아파트,중개거래,서울 노원구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20231228,221000,99.6,0.0,8.0,,,2018,아파트,중개거래,"서울 강남구, 서울 송파구"
2023,11530,구로구,10200,구로동,1,대지,0106,0002,대림역포스큐,20231228,12600,14.58,0.0,15.0,,,2015,아파트,직거래,
2024,11350,노원구,10600,중계동,1,대지,0363,0000,대림벽산(363),20231228,142000,141.45,0.0,6.0,,,1993,아파트,중개거래,서울 노원구
2024,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),20231228,41000,41.3,0.0,15.0,,,1989,아파트,중개거래,"경기 하남시, 서울 노원구"
2024,11545,금천구,10200,독산동,1,대지,1016,0000,대광파크,20231228,20800,29.95,19.75,2.0,,,2012,연립다세대,중개거래,서울 금천구
2024,11110,종로구,18300,평창동,1,대지,0066,0001,엘리시아,20231228,114000,236.07,0.0,2.0,,,2009,아파트,중개거래,서울 종로구
2023,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,20231228,90000,114.76,0.0,13.0,,,2000,아파트,중개거래,서울 동대문구
2024,11380,은평구,10700,응암동,1,대지,0227,0022,청록,20231228,30000,70.86,0.0,3.0,,,1998,아파트,중개거래,서울 은평구
2024,11305,강북구,10100,미아동,,,,,,20231228,210000,499.46,263.8,0.0,,,1994,단독다가구,중개거래,서울 강북구
2024,11650,서초구,10800,서초동,1,대지,1599,0002,엘지서초에클라트,20231228,23000,30.18,40.07,16.0,,,2004,오피스텔,중개거래,서울 서초구
2024,11680,강남구,10100,역삼동,1,대지,0774,0042,다솜,20231228,58300,28.48,17.48,2.0,,,2021,연립다세대,중개거래,서울 강남구
2023,11710,송파구,11400,마천동,1,대지,0323,0014,여명아트빌101동,20231228,87500,79.59,41.04,3.0,,,2003,연립다세대,중개거래,서울 송파구
2024,11260,중랑구,10200,상봉동,1,대지,0081,0005,한일써너스빌,20231228,16000,32.48,45.59,11.0,,,2003,오피스텔,중개거래,서울 중랑구
2024,11500,강서구,10900,방화동,1,대지,0876,0000,마곡우림필유아파트,20231228,73000,84.53,0.0,3.0,,,2003,아파트,직거래,
2024,11170,용산구,13000,이태원동,1,대지,0129,0013,루카129한남,20231228,84000,20.54,14.45,2.0,,,2022,연립다세대,직거래,
2024,11590,동작구,10100,노량진동,1,대지,0227,0005,노량진맨션,20231228,109000,57.32,0.0,5.0,,,1974,아파트,중개거래,서울 동작구
2023,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,20231228,153000,84.99,0.0,10.0,,,2018,아파트,중개거래,서울 동작구
2023,11530,구로구,10200,구로동,1,대지,0685,0070,현대연예인,20231228,60000,74.66,0.0,3.0,,,1989,아파트,중개거래,서울 구로구
2024,11260,중랑구,10500,망우동,1,대지,0575,0000,청광,20231228,50000,83.46,0.0,10.0,,,2001,아파트,중개거래,서울 중랑구
2024,11710,송파구,10300,풍납동,1,대지,0400,0005,연지토성,20231228,60000,101.24,0.0,6.0,,,2000,아파트,중개거래,서울 송파구
2023,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,20231228,135000,59.87,0.0,7.0,,,2018,아파트,중개거래,서울 동작구
2024,11305,강북구,10300,수유동,1,대지,0527,0069,한영하이츠빌라,20231228,6300,25.31,24.56,-1.0,,,1994,연립다세대,중개거래,서울 강북구
2024,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20231228,72500,59.98,0.0,14.0,,,2022,아파트,중개거래,서울 노원구
2024,11380,은평구,10300,불광동,1,대지,0218,0005,(218-5),20231228,25000,33.66,24.7,2.0,,,1987,연립다세대,직거래,
2024,11140,중구,12100,회현동1가,1,대지,0208,0000,남산롯데캐슬아이리스,20231228,237000,176.42,0.0,28.0,,,2011,아파트,중개거래,"서울 동작구, 서울 중구"
2024,11650,서초구,10700,반포동,1,대지,0079,0005,반포동피카소빌,20231228,184000,170.21,0.0,3.0,,,2004,아파트,중개거래,서울 서초구
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역 마에스트로,20231228,16000,19.84,30.62,12.0,,,2012,오피스텔,중개거래,서울 관악구
2024,11710,송파구,10200,신천동,1,대지,0007,0018,롯데캐슬골드,20231228,280000,187.65,0.0,17.0,,,2005,아파트,중개거래,"서울 서초구, 서울 송파구"
2023,11620,관악구,10200,신림동,1,대지,0253,0014,(253-14),20231228,6500,31.95,23.92,-1.0,,,1987,연립다세대,직거래,
2023,11650,서초구,10100,방배동,1,대지,0332,0006,신구아트빌라B동,20231228,24800,58.16,6.93,-1.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11440,마포구,10400,도화동,1,대지,0571,0000,나눔빌딩,20231228,25850,29.12,38.25,13.0,,,2015,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,20231228,98000,73.13,0.0,5.0,,,2002,아파트,중개거래,서울 영등포구
2024,11305,강북구,10100,미아동,1,대지,0004,0000,꿈의숲롯데캐슬,20231228,80500,84.98,0.0,1.0,,,2017,아파트,중개거래,서울 강북구
2024,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,20231228,38500,32.88,46.89,12.0,,,2017,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0160,0003,신안빌라가동,20231228,13000,50.76,33.83,-1.0,,,1991,연립다세대,중개거래,서울 강서구
2023,11290,성북구,13800,장위동,1,대지,0219,0240,창신빌라9차,20231228,24700,55.56,27.2,3.0,,,1996,연립다세대,중개거래,서울 성북구
2024,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20231228,75000,59.98,0.0,15.0,,,2022,아파트,중개거래,서울 노원구
2024,11110,종로구,18200,구기동,1,대지,0040,0000,동익빌라,20231228,58000,84.84,103.15,3.0,,,1996,연립다세대,중개거래,서울 종로구
2024,11740,강동구,10800,성내동,1,대지,0428,0002,파크프라자,20231228,63000,77.41,0.0,5.0,,,2003,아파트,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20231228,36000,41.3,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2024,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),20231228,73000,59.99,0.0,14.0,,,2003,아파트,중개거래,서울 성북구
2024,11320,도봉구,10700,창동,1,대지,0316,0000,창동주공2단지,20231228,41000,45.9,0.0,5.0,,,1990,아파트,중개거래,서울 도봉구
2024,11230,동대문구,10500,답십리동,1,대지,0498,0005,메트로팰리스,20231228,9650,20.22,28.93,14.0,,,2005,오피스텔,중개거래,서울 동대문구
2023,11740,강동구,10800,성내동,1,대지,0293,0005,(293-5),20231228,23800,38.87,28.77,3.0,,,2008,연립다세대,중개거래,서울 동대문구
2023,11380,은평구,10200,녹번동,1,대지,0086,0126,예원(86-126),20231228,51000,93.74,0.0,2.0,,,2004,아파트,중개거래,서울 은평구
2024,11350,노원구,10400,하계동,1,대지,0284,0000,한신1,20231228,29000,27.0,0.0,12.0,,,1988,아파트,중개거래,서울 노원구
2023,11710,송파구,11400,마천동,1,대지,0013,0006,부성빌라,20231228,15300,31.01,13.5,3.0,,,1997,연립다세대,중개거래,서울 송파구
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,20231228,79000,59.91,0.0,9.0,,,2008,아파트,중개거래,서울 중구
2023,11470,양천구,10200,목동,1,대지,0772,0011,스카이빌아파트,20231228,59800,84.59,0.0,11.0,,,2002,아파트,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0846,0005,금강누리빌(846-5),20231228,16000,29.85,20.39,2.0,,,2012,연립다세대,직거래,
2024,11320,도봉구,10600,방학동,1,대지,0690,0003,부영팰리스,20231228,30000,73.94,0.0,3.0,,,2002,아파트,중개거래,서울 도봉구
2024,11320,도봉구,10700,창동,1,대지,0661,0055,스마트트라움,20231228,16000,16.42,0.0,4.0,,,2021,아파트,중개거래,서울 도봉구
2024,11500,강서구,10300,화곡동,1,대지,0460,0008,그린파크(460-8),20231228,13300,45.48,35.02,4.0,,,2007,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,10100,영등포동,1,대지,0648,0000,순영웰라이빌,20231228,71000,84.88,0.0,12.0,,,2002,아파트,중개거래,서울 영등포구
2024,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,20231228,141000,78.84,0.0,6.0,,,2019,아파트,중개거래,서울 강동구
2024,11680,강남구,10800,논현동,1,대지,0058,0002,마일스디오빌,20231228,36500,36.29,0.0,10.0,,,2004,아파트,직거래,
2024,11260,중랑구,10600,신내동,1,대지,0654,0000,진로아파트,20231228,78000,101.86,0.0,6.0,,,1995,아파트,중개거래,서울 중랑구
2023,11215,광진구,10100,중곡동,1,대지,0252,0003,오페라하우스(252-3),20231228,14000,21.8,17.19,2.0,,,2008,연립다세대,중개거래,서울 광진구
2024,11740,강동구,10900,천호동,1,대지,0414,0000,두산위브센티움,20231228,23500,33.81,0.0,7.0,,,2004,아파트,중개거래,서울 강동구
2023,11620,관악구,10200,신림동,1,대지,0095,0091,뷰테라스,20231228,27500,29.87,20.99,2.0,,,2020,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0095,0091,뷰테라스,20231228,27500,29.92,21.02,3.0,,,2020,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0095,0091,뷰테라스,20231228,27500,29.99,21.07,4.0,,,2020,연립다세대,직거래,
2024,11200,성동구,11200,금호동4가,1,대지,1507,0000,브라운스톤금호,20231228,129000,84.84,0.0,3.0,,,2007,아파트,중개거래,서울 성동구
2023,11305,강북구,10100,미아동,1,대지,0811,0000,두산위브트레지움,20231228,84500,84.99,0.0,10.0,,,2011,아파트,직거래,
2024,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,20231228,99500,49.62,0.0,25.0,,,2019,아파트,중개거래,서울 강동구
2024,11500,강서구,10300,화곡동,1,대지,0343,0029,태경하이츠(343-29),20231228,15800,65.18,32.09,-1.0,,,2000,연립다세대,직거래,
2024,11215,광진구,10500,자양동,1,대지,0048,0006,(48-6),20231228,45000,14.27,10.35,2.0,,,2018,연립다세대,중개거래,서울 광진구
2024,11740,강동구,10600,둔촌동,1,대지,0170,0001,올림픽파크 포레온,20231228,195177,84.99,0.0,19.0,입주권,,0,아파트,중개거래,서울 강동구
2024,11200,성동구,10200,하왕십리동,1,대지,0966,0018,상리제나우스,20231228,12800,12.84,0.0,4.0,,,2013,아파트,중개거래,서울 성동구
2024,11200,성동구,11300,옥수동,1,대지,0475,0000,한남 더 리버 오피스텔,20231228,18500,25.6,35.09,8.0,,,2004,오피스텔,중개거래,서울 성동구
2023,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,20231228,19400,16.04,0.0,10.0,,,2020,아파트,중개거래,서울 동대문구
2024,11545,금천구,10300,시흥동,1,대지,0109,0001,무지개,20231228,49600,53.79,0.0,4.0,,,1980,아파트,중개거래,서울 금천구
2024,11110,종로구,16800,동숭동,1,대지,0006,0004,(6-4),20231228,24000,37.57,15.88,4.0,,,1995,연립다세대,중개거래,서울 종로구
2024,11110,종로구,16800,동숭동,1,대지,0006,0004,(6-4),20231228,24000,37.57,15.88,3.0,,,1995,연립다세대,중개거래,서울 종로구
2024,11110,종로구,16800,동숭동,1,대지,0006,0004,(6-4),20231228,24000,37.57,15.88,2.0,,,1995,연립다세대,중개거래,서울 종로구
2024,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,20231228,19100,16.04,0.0,10.0,,,2020,아파트,중개거래,서울 동대문구
2024,11650,서초구,10600,잠원동,1,대지,0063,0002,신반포청구,20231228,187000,84.86,0.0,1.0,,,1998,아파트,중개거래,서울 서초구
2024,11110,종로구,16800,동숭동,1,대지,0006,0004,(6-4),20231228,24000,37.57,15.88,1.0,,,1995,연립다세대,중개거래,서울 종로구
2024,11215,광진구,10500,자양동,1,대지,0640,0027,한강성진빌리지,20231228,61000,76.66,48.35,4.0,,,2000,연립다세대,중개거래,서울 광진구
2024,11170,용산구,12700,용산동5가,1,대지,0024,0001,용산파크타워(24-1),20231228,310000,140.31,0.0,17.0,,,2009,아파트,중개거래,서울 용산구
2024,11740,강동구,10600,둔촌동,1,대지,0622,0009,주풍빌리지,20231228,52000,72.79,50.61,4.0,,,1996,연립다세대,중개거래,경기 하남시
2024,11140,중구,16200,신당동,,,,,,20231228,280000,212.99,192.0,0.0,,,1965,단독다가구,중개거래,서울 중구
2024,11740,강동구,10300,상일동,1,대지,0490,0000,고덕리엔파크3단지,20231228,92000,84.96,0.0,10.0,,,2011,아파트,중개거래,서울 강동구
2024,11710,송파구,10900,장지동,1,대지,0879,0000,송파더센트레,20231228,93000,51.96,0.0,14.0,,,2013,아파트,중개거래,서울 송파구
2024,11560,영등포구,13200,신길동,1,대지,4518,0000,우성2,20231228,80000,64.4,0.0,13.0,,,1986,아파트,중개거래,"서울 동작구, 서울 영등포구"
2024,11320,도봉구,10600,방학동,1,대지,0631,0005,우성2차빌라,20231228,19800,60.78,27.55,1.0,,,1994,연립다세대,중개거래,서울 도봉구
2023,11500,강서구,10300,화곡동,1,대지,0832,0021,경희하우스,20231228,20000,25.93,17.57,6.0,,,2017,연립다세대,직거래,
2024,11530,구로구,10800,오류동,1,대지,0059,0020,칸타빌레5차,20231228,15100,21.47,30.95,16.0,,,2019,오피스텔,중개거래,서울 구로구
2024,11110,종로구,18000,교북동,1,대지,0126,0000,경희궁자이(4단지),20231228,102000,45.88,0.0,16.0,,,2017,아파트,중개거래,서울 종로구
2024,11590,동작구,10700,사당동,1,대지,1159,0000,래미안로이파크,20231228,148000,84.98,0.0,25.0,,,2018,아파트,중개거래,서울 동작구
2024,11305,강북구,10300,수유동,1,대지,0410,0092,모던하우스,20231228,17000,29.99,20.23,3.0,,,2013,연립다세대,중개거래,서울 강북구
2023,11380,은평구,10800,역촌동,1,대지,0026,0017,우성하이츠빌라,20231228,20800,42.72,17.7,1.0,,,1993,연립다세대,직거래,
2023,11530,구로구,10200,구로동,1,대지,0046,0004,하나세인스톤3차,20231228,13000,25.67,37.48,2.0,,,2011,오피스텔,중개거래,서울 구로구
2024,11500,강서구,10300,화곡동,1,대지,1145,0000,우장산롯데캐슬,20231228,100000,117.19,0.0,8.0,,,2003,아파트,중개거래,"서울 강서구, 서울 서초구"
2023,11650,서초구,10800,서초동,1,대지,1487,0063,서초1차e-편한세상,20231228,220000,130.53,0.0,4.0,,,2004,아파트,직거래,
2024,11440,마포구,11100,신수동,1,대지,0089,0004,(89-4),20231228,44400,21.8,16.27,2.0,,,2023,연립다세대,중개거래,서울 용산구
2023,11500,강서구,10300,화곡동,1,대지,0918,0015,(918-15),20231228,10900,34.79,43.56,5.0,,,1997,오피스텔,중개거래,서울 강서구
2023,11500,강서구,10200,등촌동,1,대지,0687,0000,"등촌1,2단지주공아파트",20231228,50000,41.85,0.0,15.0,,,1994,아파트,중개거래,대구 달성군
2024,11500,강서구,10200,등촌동,1,대지,0707,0000,"등촌7,8단지주공아파트",20231228,53000,41.85,0.0,6.0,,,1994,아파트,중개거래,서울 강서구
2024,11500,강서구,10200,등촌동,1,대지,0628,0015,등촌라인(조합),20231228,60000,59.91,0.0,3.0,,,1997,아파트,중개거래,서울 강서구
2023,11680,강남구,10500,삼성동,1,대지,0098,0011,삼부아그레빌,20231228,190000,97.67,0.0,12.0,,,2003,아파트,중개거래,서울 강남구
2024,11110,종로구,16700,충신동,,,,,,20231228,89800,195.35,99.2,0.0,,,1979,단독다가구,중개거래,서울 종로구
2024,11290,성북구,13600,하월곡동,1,대지,0226,0000,월곡래미안루나밸리,20231228,75000,59.98,0.0,4.0,,,2007,아파트,중개거래,"서울 서대문구, 서울 성북구"
2024,11560,영등포구,12700,양평동3가,1,대지,0090,0001,거성파스텔,20231228,85000,59.96,0.0,5.0,,,1999,아파트,중개거래,서울 영등포구
2024,11410,서대문구,10500,냉천동,1,대지,0261,0000,돈의문센트레빌,20231228,108000,59.98,0.0,9.0,,,2011,아파트,중개거래,서울 서대문구
2024,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231228,17200,21.61,30.25,7.0,,,2017,오피스텔,중개거래,서울 강서구
2023,11710,송파구,10700,가락동,1,대지,0099,0003,제일오피스텔,20231228,18900,30.87,30.87,18.0,,,1992,오피스텔,중개거래,경기 성남분당구
2023,11710,송파구,10700,가락동,1,대지,0099,0003,제일오피스텔,20231228,18900,30.06,41.71,18.0,,,1992,오피스텔,중개거래,경기 성남분당구
2023,11620,관악구,10200,신림동,1,대지,0610,0165,2차한마음빌라,20231228,18000,38.35,20.63,1.0,,,1993,연립다세대,직거래,
2023,11560,영등포구,12600,양평동2가,1,대지,0043,0011,디에이원파크,20231228,23000,29.56,40.66,13.0,,20231229,2017,오피스텔,직거래,
2023,11500,강서구,10100,염창동,1,대지,0252,0002,제니스알앤씨,20231228,31800,29.0,16.0,6.0,,,2017,연립다세대,직거래,
2024,11740,강동구,10900,천호동,1,대지,0568,0000,강변그대가리버뷰,20231228,133500,84.99,0.0,7.0,,,2007,아파트,중개거래,서울 강동구
2023,11530,구로구,10700,개봉동,1,대지,0480,0000,현대홈타운,20231228,58000,59.49,0.0,6.0,,,2001,아파트,중개거래,"경기 시흥시, 서울 구로구"
2024,11260,중랑구,10400,묵동,1,대지,0244,0070,성원캐슬,20231228,24000,27.06,20.16,4.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11320,도봉구,10600,방학동,1,대지,0735,0000,성원아파트,20231228,41900,59.94,0.0,4.0,,,1996,아파트,중개거래,서울 도봉구
2024,11740,강동구,10900,천호동,1,대지,0191,0024,美笑家,20231228,34000,22.5,7.34,10.0,,,2023,연립다세대,직거래,
2024,11680,강남구,11200,자곡동,1,대지,0619,0000,강남자곡 힐스테이트,20231228,129000,84.39,0.0,13.0,,,2015,아파트,중개거래,서울 강남구
2024,11680,강남구,11200,자곡동,1,대지,0619,0000,강남자곡 힐스테이트,20231228,95000,59.93,0.0,6.0,,,2015,아파트,중개거래,서울 강남구
2024,11710,송파구,10500,석촌동,1,대지,0218,0020,(218-20),20231227,17300,20.47,11.86,3.0,,,2004,연립다세대,중개거래,서울 송파구
2024,11470,양천구,10100,신정동,1,대지,1291,0000,태영데시앙,20231227,72000,84.79,0.0,12.0,,,2002,아파트,중개거래,서울 양천구
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,20231227,97000,84.92,0.0,9.0,,,2008,아파트,중개거래,서울 중구
2024,11500,강서구,10300,화곡동,1,대지,0362,0052,상우쉐르빌,20231227,23500,54.17,30.84,2.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11500,강서구,10300,화곡동,1,대지,0354,0038,로빈하우스,20231227,26000,37.03,23.36,2.0,,,2016,연립다세대,중개거래,서울 강서구
2023,11305,강북구,10300,수유동,1,대지,0486,0114,트라움하우스(가),20231227,10700,43.93,27.7,2.0,,,2001,연립다세대,중개거래,서울 강북구
2024,11215,광진구,10300,구의동,1,대지,0631,0001,현대프라임,20231227,107500,59.82,0.0,22.0,,,1997,아파트,중개거래,서울 광진구
2023,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,20231227,80500,83.05,0.0,2.0,,,1992,아파트,중개거래,서울 서대문구
2024,11620,관악구,10200,신림동,1,대지,0596,0004,청풍빌라,20231227,23000,63.17,36.12,2.0,,,1994,연립다세대,중개거래,서울 관악구
2023,11740,강동구,10700,암사동,1,대지,0456,0079,새롬빌라(456-79),20231227,31700,63.77,28.8,2.0,,,2003,연립다세대,직거래,
2024,11560,영등포구,13200,신길동,1,대지,4945,0000,래미안영등포프레비뉴,20231227,117300,84.98,0.0,6.0,,,2015,아파트,중개거래,서울 영등포구
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,20231227,194500,84.9,0.0,8.0,,,2008,아파트,중개거래,서울 송파구
2023,11200,성동구,12200,용답동,1,대지,0016,0007,(16-7),20231227,28000,15.06,15.0,2.0,,,2023,연립다세대,직거래,
2024,11620,관악구,10200,신림동,,,,,,20231227,208000,432.25,163.7,0.0,,,2016,단독다가구,직거래,
2023,11200,성동구,12200,용답동,1,대지,0016,0007,(16-7),20231227,32000,18.51,18.44,2.0,,,2023,연립다세대,직거래,
2024,11710,송파구,10600,삼전동,1,대지,0179,0014,(179-14),20231227,30500,29.75,20.88,5.0,,,2017,연립다세대,중개거래,"서울 마포구, 서울 송파구"
2023,11440,마포구,12000,서교동,1,대지,0484,0034,서교그린빌라,20231227,32000,63.16,28.77,2.0,,,1996,연립다세대,중개거래,서울 마포구
2024,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20231227,53000,61.52,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2023,11545,금천구,10200,독산동,1,대지,0289,0012,메이씨티 오피스텔,20231227,25000,55.77,66.65,12.0,,,2005,오피스텔,직거래,
2024,11710,송파구,10800,문정동,,,,,,20231227,178080,308.22,120.0,0.0,,,1997,단독다가구,직거래,
2024,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20231227,45000,49.94,0.0,12.0,,,1988,아파트,중개거래,서울 노원구
2024,11170,용산구,13600,보광동,,,,,,20231227,310000,299.69,122.0,0.0,,,1995,단독다가구,중개거래,서울 용산구
2024,11215,광진구,10500,자양동,,,,,,20231227,137000,298.14,105.8,0.0,,,1992,단독다가구,중개거래,서울 광진구
2024,11320,도봉구,10700,창동,1,대지,0373,0000,창동주공4단지,20231227,40000,41.3,0.0,12.0,,,1991,아파트,중개거래,서울 도봉구
2023,11215,광진구,10100,중곡동,,,,,,20231227,105000,268.46,119.0,0.0,,,1971,단독다가구,중개거래,세종시
2024,11620,관악구,10200,신림동,,,,,,20231227,160000,266.46,182.1,0.0,,,1990,단독다가구,중개거래,서울 관악구
2024,11305,강북구,10300,수유동,,,,,,20231227,197000,255.0,318.0,0.0,,,1986,단독다가구,중개거래,"서울 마포구, 서울 성북구"
2024,11230,동대문구,10900,휘경동,1,대지,0330,0000,(330),20231227,15000,32.41,45.21,4.0,,,1999,오피스텔,중개거래,서울 동대문구
2023,11215,광진구,10500,자양동,1,대지,0684,0005,진성빌,20231227,37500,20.25,16.55,3.0,,,2017,연립다세대,중개거래,서울 광진구
2024,11590,동작구,10200,상도동,1,대지,0415,0000,중앙하이츠빌,20231227,102800,84.99,0.0,13.0,,,2003,아파트,중개거래,서울 동작구
2023,11350,노원구,10600,중계동,1,대지,0161,0001,중앙하이츠,20231227,61000,84.98,0.0,13.0,,,1998,아파트,중개거래,서울 노원구
2024,11290,성북구,10300,돈암동,1,대지,0538,0055,(538-55),20231227,27500,40.21,35.66,2.0,,,2016,연립다세대,직거래,
2024,11740,강동구,10100,명일동,1,대지,0332,0000,명일엘지,20231227,92300,84.9,0.0,15.0,,,1999,아파트,중개거래,서울 강동구
2024,11545,금천구,10200,독산동,,,,,,20231227,142003,221.76,187.0,0.0,,,1977,단독다가구,중개거래,서울 금천구
2024,11620,관악구,10200,신림동,1,대지,0095,0059,삼풍그린빌리지,20231227,23700,52.92,31.22,1.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11110,종로구,17500,숭인동,1,대지,0060,0011,(60-11),20231227,39500,56.55,29.06,3.0,,,2014,연립다세대,중개거래,서울 종로구
2024,11545,금천구,10200,독산동,,,,,,20231227,102635,218.19,135.8,0.0,,,1979,단독다가구,중개거래,서울 금천구
2024,11500,강서구,10200,등촌동,1,대지,0531,0012,주원베르빌103동,20231227,33700,43.83,29.6,3.0,,,2014,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2023,11500,강서구,10300,화곡동,1,대지,0055,0041,삼익헤스티아(55-41),20231227,14500,24.99,15.15,4.0,,,2011,연립다세대,중개거래,서울 강서구
2023,11140,중구,16500,황학동,1,대지,0019,0000,주건축물제1동,20231227,17500,23.81,31.67,5.0,,,null,오피스텔,중개거래,서울 중구
2023,11620,관악구,10200,신림동,1,대지,0547,0028,포도원쉐르빌,20231227,22000,29.67,24.38,2.0,,,2012,연립다세대,중개거래,서울 관악구
2024,11545,금천구,10200,독산동,,,,,,20231227,90196,192.32,134.5,0.0,,,1985,단독다가구,중개거래,서울 금천구
2024,11500,강서구,10300,화곡동,1,대지,0056,0455,정우빌라,20231227,12200,46.82,26.1,1.0,,20240118,1997,연립다세대,중개거래,서울 강서구
2024,11590,동작구,10100,노량진동,,,,,,20231227,135000,174.64,116.0,0.0,,,1991,단독다가구,중개거래,서울 동작구
2023,11650,서초구,10300,우면동,1,대지,0773,0000,서초힐스,20231227,123000,74.97,0.0,8.0,,,2012,아파트,중개거래,서울 서초구
2024,11710,송파구,11400,마천동,,,,,,20231227,99200,154.02,122.0,0.0,,,2001,단독다가구,중개거래,서울 송파구
2024,11215,광진구,10100,중곡동,,,,,,20231227,45000,152.16,89.3,0.0,,,1991,단독다가구,중개거래,서울 광진구
